ROLLNO,Programme Code,Scheme No.,Scheme Name,Course No.,COURSE_CODE,COURSENAME,CREDITS,COURSETYPE,CA-I_MARKS,CA-II_MARKS,CA-III_MARKS,CA-IV_MARKS,IA CONSOLIDATEMARKS,TEST-I_MARKS,TEST-II_MARKS,ATTENDANCEMARKS,PCA-I_MARKS,PCA-II_MARKS,PCA_CONSLIDATEMARKS,CAMARKS,ENDSEMMARKS,GRACE,MARKS_TOTAL,GRADE,GDPOINT,REGISTERED_CREDITS,EARN_CREDITS,CUMMULATIVE_CREDITS,EGP,TOTAL_OBTD_MARKS,SGPA,CGPA,YGPA,DGPA,RESULT,PROMOTED_STATUS
E206,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2025,2307162T,INTEGRATING SENSORS AND ACTUATORS,1,Theory,,,13,,13,,,,0,0,0,13,17,,30,A+,9,21,18,39,142,565,6.76,6.86,,,F,
E206,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2026,2307162L,INTEGRATING SENSORS AND ACTUATORS,1,Practical,0,0,0,0,0,0,0,0,,,,19,17,,36,O,10,21,18,39,142,565,6.76,6.86,,,F,
E206,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2027,2307111T,LOGIC SENSING AND ACTUATION,2,Theory,,,6,,6,16,,16,0,0,0,22,21,,43,B,6,21,18,39,142,565,6.76,6.86,,,F,
E206,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2097,2307183L,CREATIVE TECHNOLOGIES,2,Practical,0,0,0,0,0,0,0,0,,,,32,36,,68,O,10,21,18,39,142,565,6.76,6.86,,,F,
E206,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2098,2301111L,COMMUNICATION SKILLS-ENGLISH,2,Practical,0,0,0,0,0,0,0,0,,,,20,21,,41,B,6,21,18,39,142,565,6.76,6.86,,,F,
E243,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2017,2301103T,STATISTICS AND INTEGRAL CALCULUS,3,Theory,,,18,,18,7,,7,0,0,0,25,21,,46,C,5,21,21,39,158,574,7.52,7.57,,,P,
E243,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2018,2301103L,STATISTICS AND INTEGRAL CALCULUS,1,Practical,0,0,0,0,0,0,0,0,,,,17,14,,31,B+,7,21,21,39,158,574,7.52,7.57,,,P,
E243,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2019,2301102T,ENGINEERING PHYSICS,2,Theory,,,12,,12,14,,14,0,0,0,26,28,,54,A,8,21,21,39,158,574,7.52,7.57,,,P,
E243,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2020,2301102L,ENGINEERING PHYSICS,1,Practical,0,0,0,0,0,0,0,0,,,,16,25,,41,A+,9,21,21,39,158,574,7.52,7.57,,,P,
E243,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2021,2307101T,ELECTRICAL AND ELECTRONICS ENGINEERING,2,Theory,,,15,,15,15,,15,0,0,0,30,24,,54,A,8,21,21,39,158,574,7.52,7.57,,,P,
E243,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2022,2307101L,ELECTRICAL AND ELECTRONICS ENGINEERING,1,Practical,0,0,0,0,0,0,0,0,,,,18,23,,41,A+,9,21,21,39,158,574,7.52,7.57,,,P,
E243,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2023,2304102T,ESSENTIALS OF DATA SCIENCE,2,Theory,,,12,,12,6,,6,0,0,0,18,22,,40,B,6,21,21,39,158,574,7.52,7.57,,,P,
E243,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2024,2304102L,ESSENTIALS OF DATA SCIENCE,1,Practical,0,0,0,0,0,0,0,0,,,,14,20,,34,B+,7,21,21,39,158,574,7.52,7.57,,,P,
E243,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2025,2307162T,INTEGRATING SENSORS AND ACTUATORS,1,Theory,,,14,,14,,,,0,0,0,14,19,,33,O,10,21,21,39,158,574,7.52,7.57,,,P,
E243,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2026,2307162L,INTEGRATING SENSORS AND ACTUATORS,1,Practical,0,0,0,0,0,0,0,0,,,,17,15,,32,A+,9,21,21,39,158,574,7.52,7.57,,,P,
E243,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2027,2307111T,LOGIC SENSING AND ACTUATION,2,Theory,,,6,,6,19,,19,0,0,0,25,28,,53,A,8,21,21,39,158,574,7.52,7.57,,,P,
E243,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2097,2307183L,CREATIVE TECHNOLOGIES,2,Practical,0,0,0,0,0,0,0,0,,,,34,32,,66,A+,9,21,21,39,158,574,7.52,7.57,,,P,
E243,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2098,2301111L,COMMUNICATION SKILLS-ENGLISH,2,Practical,0,0,0,0,0,0,0,0,,,,26,23,,49,B+,7,21,21,39,158,574,7.52,7.57,,,P,
E219,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2017,2301103T,STATISTICS AND INTEGRAL CALCULUS,3,Theory,,,12,,12,6,,6,0,0,0,18,10,,28,F,0,21,16,31,109,468,5.19,5.19,,,F,
E219,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2018,2301103L,STATISTICS AND INTEGRAL CALCULUS,1,Practical,0,0,0,0,0,0,0,0,,,,11,12,,23,C,5,21,16,31,109,468,5.19,5.19,,,F,
E219,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2019,2301102T,ENGINEERING PHYSICS,2,Theory,,,14,,14,8,,8,0,0,0,22,27,,49,B+,7,21,16,31,109,468,5.19,5.19,,,F,
E219,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2020,2301102L,ENGINEERING PHYSICS,1,Practical,0,0,0,0,0,0,0,0,,,,14,25,,39,A,8,21,16,31,109,468,5.19,5.19,,,F,
E219,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2021,2307101T,ELECTRICAL AND ELECTRONICS ENGINEERING,2,Theory,,,11,,11,10,,10,0,0,0,21,25,,46,B+,7,21,16,31,109,468,5.19,5.19,,,F,
E219,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2022,2307101L,ELECTRICAL AND ELECTRONICS ENGINEERING,1,Practical,0,0,0,0,0,0,0,0,,,,16,21,,37,A,8,21,16,31,109,468,5.19,5.19,,,F,
E219,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2023,2304102T,ESSENTIALS OF DATA SCIENCE,2,Theory,,,10,,10,4,,4,0,0,0,14,19,,33,P,4,21,16,31,109,468,5.19,5.19,,,F,
E219,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2024,2304102L,ESSENTIALS OF DATA SCIENCE,1,Practical,0,0,0,0,0,0,0,0,,,,12,16,,28,B,6,21,16,31,109,468,5.19,5.19,,,F,
E219,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2025,2307162T,INTEGRATING SENSORS AND ACTUATORS,1,Theory,,,13,,13,,,,0,0,0,13,18,,31,A+,9,21,16,31,109,468,5.19,5.19,,,F,
E219,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2026,2307162L,INTEGRATING SENSORS AND ACTUATORS,1,Practical,0,0,0,0,0,0,0,0,,,,19,16,,35,A+,9,21,16,31,109,468,5.19,5.19,,,F,
E219,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2027,2307111T,LOGIC SENSING AND ACTUATION,2,Theory,,,12,,12,8,,8,0,0,0,20,10,6,36,C,5,21,16,31,109,468,5.19,5.19,,,F,
E219,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2097,2307183L,CREATIVE TECHNOLOGIES,2,Practical,0,0,0,0,0,0,0,0,,,,31,29,,60,A+,9,21,16,31,109,468,5.19,5.19,,,F,
E219,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2098,2301111L,COMMUNICATION SKILLS-ENGLISH,2,Practical,0,0,0,0,0,0,0,0,,,,15,8,,23,F,0,21,16,31,109,468,5.19,5.19,,,F,
E209,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2017,2301103T,STATISTICS AND INTEGRAL CALCULUS,3,Theory,,,23,,23,15,,15,0,0,0,38,26,,64,B+,7,21,21,42,178,656,8.48,8.45,,,P,
E209,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2018,2301103L,STATISTICS AND INTEGRAL CALCULUS,1,Practical,0,0,0,0,0,0,0,0,,,,18,27,,45,O,10,21,21,42,178,656,8.48,8.45,,,P,
E209,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2019,2301102T,ENGINEERING PHYSICS,2,Theory,,,12,,12,20,,20,0,0,0,32,40,,72,O,10,21,21,42,178,656,8.48,8.45,,,P,
E209,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2020,2301102L,ENGINEERING PHYSICS,1,Practical,0,0,0,0,0,0,0,0,,,,18,25,,43,A+,9,21,21,42,178,656,8.48,8.45,,,P,
E209,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2021,2307101T,ELECTRICAL AND ELECTRONICS ENGINEERING,2,Theory,,,15,,15,19,,19,0,0,0,34,29,,63,A+,9,21,21,42,178,656,8.48,8.45,,,P,
E209,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2022,2307101L,ELECTRICAL AND ELECTRONICS ENGINEERING,1,Practical,0,0,0,0,0,0,0,0,,,,19,24,,43,A+,9,21,21,42,178,656,8.48,8.45,,,P,
E209,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2023,2304102T,ESSENTIALS OF DATA SCIENCE,2,Theory,,,9,,9,12,,12,0,0,0,21,22,,43,B,6,21,21,42,178,656,8.48,8.45,,,P,
E209,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2024,2304102L,ESSENTIALS OF DATA SCIENCE,1,Practical,0,0,0,0,0,0,0,0,,,,18,25,,43,A+,9,21,21,42,178,656,8.48,8.45,,,P,
E209,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2025,2307162T,INTEGRATING SENSORS AND ACTUATORS,1,Theory,,,14,,14,,,,0,0,0,14,19,,33,O,10,21,21,42,178,656,8.48,8.45,,,P,
E209,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2026,2307162L,INTEGRATING SENSORS AND ACTUATORS,1,Practical,0,0,0,0,0,0,0,0,,,,19,18,,37,O,10,21,21,42,178,656,8.48,8.45,,,P,
E209,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2027,2307111T,LOGIC SENSING AND ACTUATION,2,Theory,,,14,,14,16,,16,0,0,0,30,23,,53,A,8,21,21,42,178,656,8.48,8.45,,,P,
E209,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2097,2307183L,CREATIVE TECHNOLOGIES,2,Practical,0,0,0,0,0,0,0,0,,,,30,33,,63,A+,9,21,21,42,178,656,8.48,8.45,,,P,
E209,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2098,2301111L,COMMUNICATION SKILLS-ENGLISH,2,Practical,0,0,0,0,0,0,0,0,,,,27,27,,54,A,8,21,21,42,178,656,8.48,8.45,,,P,
E248,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2017,2301103T,STATISTICS AND INTEGRAL CALCULUS,3,Theory,,,24,,24,17,,17,0,0,0,41,31,,72,A,8,21,21,42,185,679,8.81,8.57,,,P,
E248,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2018,2301103L,STATISTICS AND INTEGRAL CALCULUS,1,Practical,0,0,0,0,0,0,0,0,,,,16,27,,43,A+,9,21,21,42,185,679,8.81,8.57,,,P,
E248,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2019,2301102T,ENGINEERING PHYSICS,2,Theory,,,14,,14,20,,20,0,0,0,34,34,,68,O,10,21,21,42,185,679,8.81,8.57,,,P,
E248,7,40,B. Tech-Electronics & Telecommunication Engineering-2023-24-Department of Electronics Telecommunication Engineering (NEP),2020,2301102L,ENGINEERING PHYSICS,1,Practical,0,0,0,0,0,0,0,0,,,,18,27,,45,O,10,21,21,42,185,679,8.81,8.57,,,P,
